,Date,High,Low,Open,Close,Volume,Adj Close,daily_return
38,2020-02-27,284.4800109863281,273.3599853515625,280.57000732421875,273.3900146484375,14897000.0,263.880126953125,-0.04432501303345282
39,2020-02-28,272.9200134277344,262.25,265.32000732421875,271.739990234375,23179600.0,262.2875366210937,-0.00603527954310179
40,2020-03-02,284.0400085449219,270.489990234375,274.0,283.8699951171875,12428600.0,273.99560546875,0.044638296575143954
41,2020-03-03,288.32000732421875,273.3599853515625,284.3399963378906,276.0400085449219,9805900.0,266.4379577636719,-0.02758309824768379
42,2020-03-04,287.6499938964844,278.70001220703125,281.2300109863281,287.4800109863281,5253900.0,277.4800109863281,0.04144324373049901
43,2020-03-05,283.4100036621094,275.6099853515625,280.29998779296875,277.8500061035156,6220000.0,268.1849975585937,-0.0334979568246897
44,2020-03-06,274.4599914550781,266.6000061035156,269.32000732421875,273.19000244140625,6669100.0,263.6871032714844,-0.01677161037364372
45,2020-03-09,260.989990234375,251.1499938964844,253.88999938964844,252.1100006103516,16425900.0,243.34036254882807,-0.07716244165990893
46,2020-03-10,263.8099975585937,250.0,260.4800109863281,263.8099975585937,10879100.0,255.82872009277344,0.05132053479800125
47,2020-03-11,257.7200012207031,247.6199951171875,256.6600036621094,250.72999572753903,11480100.0,243.14447021484372,-0.049581023871479
48,2020-03-12,243.67999267578125,225.80999755859372,234.94000244140625,226.47999572753903,24669300.0,219.6281280517578,-0.09671756936239084
49,2020-03-13,247.77999877929688,228.1000061035156,240.66000366210935,247.63999938964844,19533600.0,240.14796447753903,0.09342991085798213
50,2020-03-16,234.7700042724609,218.13999938964844,222.8500061035156,218.57000732421875,17271500.0,211.9574432373047,-0.11738813319348784
51,2020-03-17,233.9499969482422,216.6000061035156,223.75,232.8800048828125,15115500.0,225.83448791503903,0.0654709005061822
52,2020-03-18,224.7400054931641,208.30999755859372,216.0800018310547,220.1499938964844,20177500.0,213.4896240234375,-0.054663324479677255
53,2020-03-19,226.0,212.1100006103516,218.42999267578125,220.33999633789065,12441200.0,213.6738739013672,0.0008630390295196744
54,2020-03-20,224.55999755859372,210.0500030517578,222.8000030517578,210.7400054931641,11533200.0,204.3643341064453,-0.043568919423528585
55,2020-03-23,210.77999877929688,200.5500030517578,209.6300048828125,204.2700042724609,14128200.0,198.0901031494141,-0.030701203243043484
56,2020-03-24,224.3000030517578,214.8300018310547,216.38999938964844,223.75,13160800.0,216.980712890625,0.09536372307788765
57,2020-03-25,235.50999450683597,220.32000732421875,225.0,226.6199951171875,11876400.0,219.76388549804688,0.012826820275149586
58,2020-03-26,241.44000244140625,228.8500061035156,229.2700042724609,240.2400054931641,12411100.0,232.9718475341797,0.06010069400711515
59,2020-03-27,239.63999938964844,230.66000366210935,232.6999969482422,232.8600006103516,11170600.0,225.8151397705078,-0.030719195642820774
60,2020-03-30,241.1000061035156,232.97000122070312,234.9199981689453,240.38999938964844,8727800.0,233.1173095703125,0.03233693634193768
61,2020-03-31,241.94000244140625,235.44000244140625,239.4499969482422,236.82000732421875,10386300.0,229.65530395507807,-0.014850916140099923
62,2020-04-01,231.0500030517578,224.1300048828125,227.9199981689453,226.1499938964844,13710100.0,219.30812072753903,-0.04505527653549424
63,2020-04-02,232.17999267578125,224.72000122070312,225.3300018310547,231.44000244140625,6547000.0,224.4380798339844,0.023391560191328598
64,2020-04-03,232.7100067138672,225.33999633789065,230.42999267578125,228.0200042724609,5490200.0,221.1215362548828,-0.014777098349597395
65,2020-04-06,245.3000030517578,235.92999267578125,236.9600067138672,243.52999877929688,7624000.0,236.1623077392578,0.06802038254219522
66,2020-04-07,252.8000030517578,243.4600067138672,251.9199981689453,243.66000366210935,12936600.0,236.28839111328125,0.0005338844086950623
67,2020-04-08,253.0500030517578,244.0500030517578,246.2400054931641,251.92999267578125,6958600.0,244.30816650390625,0.033940623798061065
68,2020-04-09,258.3900146484375,253.13999938964844,255.1199951171875,255.6699981689453,8812600.0,247.9350433349609,0.014845499775778759
69,2020-04-13,254.9499969482422,249.3800048828125,254.63999938964844,253.19000244140625,7666400.0,245.5300750732422,-0.009699993310221977
70,2020-04-14,261.6300048828125,257.2099914550781,258.239990234375,260.9200134277344,6631100.0,253.0261993408203,0.030530370934566786
71,2020-04-15,256.8999938964844,253.1100006103516,255.0800018310547,255.2400054931641,4888900.0,247.51803588867188,-0.021769142746870584
72,2020-04-16,257.29998779296875,253.3999938964844,256.510009765625,256.5299987792969,6165700.0,248.7689971923828,0.005054020807896187
73,2020-04-17,264.0,259.5,262.3099975585937,263.6099853515625,6738800.0,255.63482666015625,0.027599216724195852
74,2020-04-20,263.1000061035156,258.5799865722656,259.6499938964844,258.8599853515625,6498700.0,251.0285186767578,-0.018019094047471484
75,2020-04-21,255.4900054931641,250.0,254.25,250.9499969482422,6526100.0,243.3578186035156,-0.03055708615768693
76,2020-04-22,258.2300109863281,254.47999572753903,255.8300018310547,256.4700012207031,5626800.0,248.71083068847656,0.021996466420017624
77,2020-04-23,260.8999938964844,256.20001220703125,257.75,256.4200134277344,7665400.0,248.66233825683597,-0.00019497515048438885
78,2020-04-24,260.70001220703125,255.94000244140625,258.0,260.1400146484375,4768200.0,252.2698211669922,0.014507556453644321
79,2020-04-27,264.9100036621094,261.57000732421875,262.010009765625,263.8999938964844,3892200.0,255.9160614013672,0.014453731395644542
80,2020-04-28,267.7900085449219,262.29998779296875,267.4800109863281,262.67999267578125,5849500.0,254.73294067382807,-0.004623081181620581
81,2020-04-29,271.0,266.9100036621094,267.9800109863281,269.45001220703125,6773100.0,261.2981262207031,0.025772817325896646
82,2020-04-30,268.5799865722656,265.2300109863281,268.0799865722656,267.1000061035156,7386600.0,259.019287109375,-0.0087212225525235
83,2020-05-01,262.8500061035156,258.739990234375,262.1400146484375,259.82000732421875,4790700.0,251.95948791503903,-0.02725588226700215
84,2020-05-04,260.8999938964844,256.5299987792969,257.9200134277344,260.6400146484375,4128900.0,252.75469970703125,0.0031561097324517284
85,2020-05-05,265.8099975585937,262.6000061035156,263.45001220703125,263.0400085449219,4437200.0,255.0820770263672,0.009208047652659257
86,2020-05-06,265.1099853515625,261.1400146484375,264.7099914550781,261.2699890136719,3021400.0,253.3656005859375,-0.006729114253888779
87,2020-05-07,266.29998779296875,263.8999938964844,264.45001220703125,264.3599853515625,3410200.0,256.36212158203125,0.011826865956404253
88,2020-05-08,269.1400146484375,266.3800048828125,267.5299987792969,268.7799987792969,3201100.0,260.6484069824219,0.01671965177203094
89,2020-05-11,270.20001220703125,266.42999267578125,266.7799987792969,268.82000732421875,3469300.0,260.68719482421875,0.00014881288646995117
90,2020-05-12,270.3999938964844,263.3299865722656,269.9800109863281,263.4100036621094,5159900.0,255.4408721923828,-0.020124972518782647
91,2020-05-13,263.8999938964844,256.3599853515625,262.8699951171875,258.739990234375,5617500.0,250.91217041015625,-0.017728963040870793
92,2020-05-14,262.0,253.97000122070312,256.3299865722656,261.8599853515625,7737600.0,253.93771362304688,0.012058176404695198
93,2020-05-15,263.1099853515625,258.5599975585937,259.5400085449219,263.0400085449219,3385900.0,255.0820770263672,0.004506472815688278
94,2020-05-18,272.70001220703125,269.0599975585937,269.32000732421875,271.0799865722656,6759200.0,262.8788146972656,0.030565603674665542
95,2020-05-19,272.25,268.3399963378906,270.6099853515625,268.5199890136719,4921100.0,260.3962707519531,-0.009443682056203051
96,2020-05-20,273.7900085449219,271.69000244140625,271.9200134277344,272.8999938964844,4896200.0,264.64373779296875,0.01631155096326875
97,2020-05-21,273.5899963378906,269.95001220703125,272.79998779296875,270.94000244140625,3581300.0,262.7430725097656,-0.00718197717072
98,2020-05-22,271.7200012207031,269.5,270.760009765625,271.54998779296875,2296400.0,263.3345947265625,0.002251333255512966
99,2020-05-26,277.739990234375,274.54998779296875,277.5299987792969,275.0400085449219,4911800.0,266.7190246582031,0.012852203999838663
100,2020-05-27,279.04998779296875,272.8599853515625,277.7799987792969,279.04998779296875,5152400.0,270.6076965332031,0.014579656925422846
101,2020-05-28,282.0400085449219,277.8099975585937,280.0299987792969,278.5,4630600.0,270.07427978515625,-0.001971180993299737
102,2020-05-29,280.3500061035156,275.3599853515625,278.0299987792969,279.75,7049300.0,271.2864990234375,0.004488466059209939
103,2020-06-01,281.489990234375,278.57000732421875,279.07000732421875,280.9700012207031,3888200.0,272.4696350097656,0.004361204817000086
104,2020-06-02,283.2799987792969,280.4599914550781,281.7900085449219,283.2799987792969,4343900.0,274.7097473144531,0.008221511746096866
105,2020-06-03,287.92999267578125,284.92999267578125,285.20001220703125,287.0199890136719,5568100.0,278.3365783691406,0.013202411236380218
106,2020-06-04,287.75,284.20001220703125,286.0,286.2900085449219,3818600.0,277.6286926269531,-0.0025432724162063325
107,2020-06-05,295.3800048828125,291.6099853515625,291.6300048828125,293.6099853515625,6015500.0,284.7271728515625,0.025568251456442592
108,2020-06-08,297.32000732421875,293.8800048828125,294.42999267578125,297.1700134277344,5559700.0,288.17950439453125,0.012125051179321611
109,2020-06-09,296.3900146484375,293.6300048828125,294.489990234375,295.0599975585937,4686400.0,286.13330078125,-0.007100448095989198
110,2020-06-10,296.3900146484375,292.5899963378906,295.5299987792969,293.2200012207031,5602600.0,284.3489990234375,-0.006235910860220351
111,2020-06-11,286.9200134277344,275.79998779296875,286.3599853515625,276.32000732421875,7748200.0,267.96026611328125,-0.057635978907755514
112,2020-06-12,284.1499938964844,274.5,283.3500061035156,279.6499938964844,6232200.0,271.1895446777344,0.01205133362230626
113,2020-06-15,283.3500061035156,272.7699890136719,273.9100036621094,282.20001220703125,4431400.0,273.6624450683594,0.009118715817616252
114,2020-06-16,290.20001220703125,282.8299865722656,290.04998779296875,287.7200012207031,5295000.0,279.015380859375,0.019560359440910835
115,2020-06-17,289.0199890136719,285.8800048828125,288.7300109863281,286.3999938964844,2662800.0,277.7353210449219,-0.004587775091503987
116,2020-06-18,287.1199951171875,284.54998779296875,284.9700012207031,286.6600036621094,2756300.0,277.98748779296875,0.0009079390662236619
117,2020-06-19,290.2699890136719,283.6700134277344,290.0400085449219,284.9700012207031,3479500.0,276.3486022949219,-0.005895536921674105
118,2020-06-22,287.19000244140625,283.260009765625,284.3500061035156,286.8599853515625,2518000.0,278.1813659667969,0.006632071436782905
119,2020-06-23,290.42999267578125,287.760009765625,289.510009765625,288.1600036621094,2503600.0,279.4421081542969,0.004532087126390971
120,2020-06-24,286.70001220703125,278.9700012207031,286.0799865722656,280.7900085449219,4532300.0,272.2950439453125,-0.025576189129800198
121,2020-06-25,284.1000061035156,278.2200012207031,280.260009765625,283.760009765625,3897400.0,275.1752319335937,0.010577452848754998
122,2020-06-26,282.9200134277344,276.5199890136719,282.7200012207031,277.1099853515625,4479000.0,268.72637939453125,-0.02343543964239736
123,2020-06-29,279.7200012207031,274.7200012207031,276.8900146484375,279.70001220703125,3464600.0,272.64794921875,0.014593170320883475
124,2020-06-30,284.95001220703125,279.1499938964844,279.2900085449219,283.42999267578125,5215700.0,276.2839050292969,0.013335716703409606
125,2020-07-01,286.510009765625,283.95001220703125,284.3699951171875,285.3699951171875,3712600.0,278.1750183105469,0.0068448188505569885
126,2020-07-02,290.04998779296875,286.17999267578125,288.760009765625,286.8099975585937,3661100.0,279.5787048339844,0.005046055292680762
127,2020-07-06,291.5799865722656,289.8999938964844,290.6700134277344,291.260009765625,3573800.0,283.9164733886719,0.015515375383340801
128,2020-07-07,291.67999267578125,287.8900146484375,289.6700134277344,288.239990234375,3420300.0,280.97265625,-0.010368602791997583
129,2020-07-08,290.54998779296875,287.2900085449219,289.0,290.3800048828125,2434200.0,283.0587158203125,0.0074244219994716865
130,2020-07-09,291.29998779296875,285.4100036621094,291.0199890136719,288.8999938964844,3164600.0,281.61602783203125,-0.005096779952881159
131,2020-07-10,292.010009765625,287.3399963378906,288.7200012207031,291.79998779296875,2712400.0,284.44287109375,0.010037934571695661
132,2020-07-13,296.45001220703125,288.6099853515625,294.1000061035156,289.1600036621094,3657900.0,281.86944580078125,-0.009047248338737823
133,2020-07-14,293.32000732421875,286.6300048828125,287.7900085449219,293.0299987792969,4053100.0,285.6418762207031,0.013383608887456822
134,2020-07-15,296.75,293.3500061035156,296.19000244140625,295.6300048828125,6601400.0,288.17633056640625,0.008872838882156175
135,2020-07-16,295.1099853515625,293.1499938964844,293.79998779296875,294.7699890136719,3082900.0,287.3379821777344,-0.0029091507516391113
136,2020-07-17,296.3500061035156,293.75,295.7200012207031,295.54998779296875,2246000.0,288.09832763671875,0.0026461710812533124
137,2020-07-20,298.67999267578125,294.6000061035156,295.3299865722656,298.010009765625,2539900.0,290.4963073730469,0.00832347676572387
138,2020-07-21,300.3500061035156,297.6600036621094,299.8599853515625,298.6300048828125,3305500.0,291.1006774902344,0.0020804743531950276
139,2020-07-22,300.5599975585937,298.1099853515625,298.2200012207031,300.3299865722656,4121100.0,292.7578125,0.005692652535379983
140,2020-07-23,300.6199951171875,295.3800048828125,299.92999267578125,296.739990234375,3487100.0,289.25836181640625,-0.0119533981133082
141,2020-07-24,295.8099975585937,293.29998779296875,294.8599853515625,294.82000732421875,2851000.0,287.3867492675781,-0.006470383559788129
142,2020-07-27,297.1199951171875,294.739990234375,295.4800109863281,296.9700012207031,2253300.0,289.4825744628906,0.00729269947432809
143,2020-07-28,297.3299865722656,294.7900085449219,296.17999267578125,295.1300048828125,3135600.0,287.6889343261719,-0.006196021090549841
144,2020-07-29,299.260009765625,295.8999938964844,296.0,298.70001220703125,2370800.0,291.1689147949219,0.012096330631905738
145,2020-07-30,298.0599975585937,293.6700134277344,295.739990234375,297.6099853515625,2951700.0,290.1063537597656,-0.003649294210903764
146,2020-07-31,300.1000061035156,295.239990234375,299.45001220703125,300.1000061035156,4460300.0,292.5336303710937,0.008366850914744539
147,2020-08-03,302.82000732421875,301.1300048828125,301.6499938964844,301.989990234375,3767700.0,294.3759765625,0.006297895353328142
148,2020-08-04,303.260009765625,301.2200012207031,301.2200012207031,303.260009765625,2129200.0,295.61395263671875,0.004205424942194336
149,2020-08-05,305.3999938964844,304.3099975585937,304.6099853515625,305.1499938964844,2615100.0,297.456298828125,0.006232270753709468
150,2020-08-06,307.2900085449219,304.25,304.5799865722656,307.20001220703125,4088200.0,299.45458984375,0.006717931418825485
151,2020-08-07,307.6000061035156,305.32000732421875,306.2300109863281,307.3599853515625,3319600.0,299.61053466796875,0.0005207628452117419
152,2020-08-10,308.5,305.9200134277344,307.8800048828125,308.3399963378906,2118200.0,300.5658874511719,0.003188648837938457
153,2020-08-11,310.1199951171875,305.07000732421875,309.5199890136719,305.8500061035156,3571200.0,298.1386413574219,-0.008075587400597217
154,2020-08-12,310.8099975585937,308.20001220703125,308.25,310.0400085449219,2947400.0,302.2230529785156,0.013699705621845748
155,2020-08-13,310.7799987792969,308.5599975585937,309.29998779296875,309.510009765625,4074200.0,301.70635986328125,-0.0017096416376651824
156,2020-08-14,310.0199890136719,308.3399963378906,309.1499938964844,309.510009765625,2097600.0,301.70635986328125,0.0
157,2020-08-17,310.8699951171875,310.0899963378906,310.44000244140625,310.510009765625,2183400.0,302.68115234375,0.003230931164031503
158,2020-08-18,311.54998779296875,309.2799987792969,310.92999267578125,311.1600036621094,2415800.0,303.3147888183594,0.0020934123902427437
159,2020-08-19,312.2799987792969,309.3099975585937,311.54998779296875,309.8399963378906,2498300.0,302.0280456542969,-0.004242269785378228
160,2020-08-20,311.2699890136719,308.0199890136719,308.1099853515625,310.82000732421875,2409300.0,302.9833679199219,0.003163025021585053
161,2020-08-21,312.1000061035156,310.1700134277344,310.4800109863281,311.92999267578125,2316200.0,304.0653076171875,0.0035709540912871596
162,2020-08-24,315.1700134277344,313.3699951171875,314.3599853515625,315.1000061035156,2349600.0,307.15545654296875,0.010162780325046805
163,2020-08-25,316.260009765625,314.5,315.69000244140625,316.20001220703125,2890800.0,308.22772216796875,0.0034909541802328192
164,2020-08-26,319.6300048828125,316.25,316.75,319.42999267578125,2606000.0,311.3762512207031,0.010214944426765626
165,2020-08-27,321.5,318.4700012207031,320.2200012207031,320.07000732421875,2295900.0,312.0001220703125,0.00200359162641206
166,2020-08-28,322.2799987792969,319.95001220703125,321.1400146484375,322.1499938964844,3538700.0,314.0276794433594,0.006498578781292785
167,2020-08-31,322.8299865722656,320.79998779296875,321.9800109863281,321.0199890136719,5068000.0,312.9261169433594,-0.0035078516070704557
168,2020-09-01,324.1000061035156,320.94000244140625,321.8099975585937,324.0199890136719,3008000.0,315.8504943847656,0.009345264850282753
169,2020-09-02,329.6700134277344,324.7799987792969,325.94000244140625,328.739990234375,5273100.0,320.4515075683594,0.014567060256011066
170,2020-09-03,327.510009765625,314.8099975585937,327.010009765625,317.3599853515625,6892000.0,309.3584289550781,-0.034617027385695276
171,2020-09-04,319.6000061035156,306.8999938964844,317.7699890136719,314.82000732421875,5133900.0,306.88250732421875,-0.008003407695152509
172,2020-09-08,310.5899963378906,305.8500061035156,309.3500061035156,306.1700134277344,4278300.0,298.4505615234375,-0.027476136956457342
173,2020-09-09,314.6600036621094,309.2900085449219,310.1499938964844,312.2099914550781,3339800.0,304.3382873535156,0.019727641992108413
174,2020-09-10,314.7099914550781,305.82000732421875,314.04998779296875,306.75,3589000.0,299.0159606933594,-0.0174881928476317
175,2020-09-11,309.5899963378906,304.1700134277344,308.54998779296875,306.9800109863281,3690100.0,299.2401733398437,0.0007498350454751002
176,2020-09-14,312.75,309.6099853515625,310.0799865722656,310.9700012207031,3056100.0,303.12957763671875,0.012997600734771408
177,2020-09-15,314.260009765625,311.5199890136719,313.4700012207031,312.57000732421875,2570900.0,304.68927001953125,0.005145299231346101
178,2020-09-16,315.17999267578125,311.0400085449219,313.8099975585937,311.3099975585937,2313400.0,303.46099853515625,-0.004031226581416081
179,2020-09-17,310.2699890136719,305.9599914550781,306.4800109863281,308.5899963378906,2848300.0,300.8096008300781,-0.008737194294742179
180,2020-09-18,309.4800109863281,302.54998779296875,309.44000244140625,305.0,3420800.0,297.31005859375,-0.01163374515531157
181,2020-09-21,301.75,296.8299865722656,300.4700012207031,301.69000244140625,4536800.0,294.08349609375,-0.010852517117185156
182,2020-09-22,305.239990234375,300.6700134277344,303.1099853515625,304.739990234375,2741500.0,297.056640625,0.010109865295882425
183,2020-09-23,305.54998779296875,297.1700134277344,305.2799987792969,297.67999267578125,2755800.0,290.1746826171875,-0.023167157594366605
184,2020-09-24,301.4599914550781,295.0400085449219,296.3099975585937,298.5,3130700.0,290.9739685058594,0.0027544990536831904
185,2020-09-25,304.0400085449219,296.7200012207031,297.5799865722656,303.2799987792969,2683800.0,295.6334228515625,0.016013303078723062
186,2020-09-28,309.0199890136719,306.42999267578125,307.4200134277344,308.3599853515625,2437900.0,300.5853881835937,0.016750356858390658
187,2020-09-29,307.510009765625,304.6499938964844,306.8399963378906,305.29998779296875,2303900.0,298.8712158203125,-0.005702780077367575
188,2020-09-30,310.75,305.8500061035156,306.0400085449219,307.6499938964844,4304500.0,301.1717834472656,0.007697521558370113
189,2020-10-01,311.1099853515625,307.760009765625,310.1600036621094,309.6000061035156,3005700.0,303.0806884765625,0.006338259870985352
190,2020-10-02,308.5799865722656,304.2099914550781,304.7200012207031,306.7200012207031,3125100.0,300.2613220214844,-0.009302362579581391
191,2020-10-05,312.2900085449219,308.69000244140625,308.69000244140625,312.0799865722656,2364500.0,305.5084533691406,0.01747521562993981
192,2020-10-06,314.32000732421875,307.17999267578125,312.25,307.7200012207031,3389800.0,301.2402648925781,-0.01397077046311812
193,2020-10-07,313.8099975585937,310.6000061035156,310.6099853515625,313.0,1707800.0,306.4090881347656,0.017158473964397514
194,2020-10-08,315.8500061035156,314.04998779296875,314.9599914550781,315.7699890136719,1731700.0,309.1207275390625,0.008849735563666528
195,2020-10-09,319.1000061035156,316.8500061035156,317.4700012207031,318.5799865722656,2794100.0,311.8716125488281,0.008899063584851374
196,2020-10-12,325.2200012207031,320.6600036621094,321.1400146484375,323.7200012207031,2194300.0,316.9033203125,0.016133907547882576
197,2020-10-13,323.7300109863281,320.7099914550781,323.6400146484375,321.6499938964844,2229700.0,314.8769226074219,-0.006394371958867051
198,2020-10-14,323.29998779296875,318.92999267578125,322.2200012207031,319.6400146484375,1902100.0,312.9093017578125,-0.006248856960732407
199,2020-10-15,319.70001220703125,315.2300109863281,315.7099914550781,319.260009765625,2481700.0,312.5372619628906,-0.0011889700716209983
200,2020-10-16,322.2099914550781,318.8999938964844,320.6499938964844,318.989990234375,1669600.0,312.27294921875,-0.0008456999414425681
201,2020-10-19,320.8900146484375,313.3299865722656,320.29998779296875,314.1700134277344,2229600.0,307.5544738769531,-0.015110099525436405
202,2020-10-20,318.6700134277344,314.7799987792969,315.4800109863281,315.4100036621094,3066600.0,308.7683410644531,0.00394683638380644
203,2020-10-21,317.5199890136719,314.5899963378906,315.4100036621094,314.8399963378906,2607700.0,308.2103271484375,-0.001807225164639381
204,2020-10-22,317.1600036621094,312.989990234375,315.0599975585937,316.57000732421875,2362400.0,309.9039001464844,0.005494861297205
205,2020-10-23,317.8399963378906,315.239990234375,317.8399963378906,317.6499938964844,1429300.0,310.9611511230469,0.0034115445983828874
206,2020-10-26,315.0799865722656,308.3599853515625,314.3099975585937,311.79998779296875,3335800.0,305.2343444824219,-0.018416469774254596
207,2020-10-27,312.4700012207031,310.5599975585937,312.17999267578125,310.7699890136719,2196100.0,304.2260131835937,-0.003303466064862315
208,2020-10-28,305.739990234375,299.6199951171875,305.1300048828125,300.07000732421875,5650500.0,293.7513732910156,-0.03443045446037141
209,2020-10-29,306.25,298.69000244140625,300.32000732421875,303.2300109863281,5365200.0,296.8448181152344,0.0105308267653752
210,2020-10-30,302.8599853515625,296.3699951171875,301.5599975585937,299.82000732421875,5892100.0,293.50665283203125,-0.011245489493123872
211,2020-11-02,305.3099975585937,300.6300048828125,303.3699951171875,303.3099975585937,4080400.0,296.9231262207031,0.011640190625004543
212,2020-11-03,310.739990234375,306.0899963378906,306.57000732421875,308.6600036621094,3378300.0,302.1604919433594,0.017638793546728593
213,2020-11-04,319.6499938964844,312.0,313.19000244140625,315.6099853515625,5750200.0,308.964111328125,0.022516575019480012
214,2020-11-05,323.54998779296875,320.5199890136719,320.94000244140625,321.7900085449219,3950300.0,315.0140075683594,0.01958122648688243
215,2020-11-06,322.9200134277344,319.42999267578125,321.44000244140625,321.75,3640600.0,314.9748229980469,-0.00012438992987950925
216,2020-11-09,335.20001220703125,325.2799987792969,334.3599853515625,325.760009765625,8097300.0,318.9004211425781,0.01246321247890858
217,2020-11-10,326.29998779296875,322.0599975585937,324.7699890136719,325.3399963378906,4120800.0,318.4892578125,-0.001289315732494134
218,2020-11-11,328.5,326.1700134277344,327.4200134277344,327.6300048828125,2773500.0,320.73101806640625,0.007038731131164377
219,2020-11-12,327.44000244140625,322.7300109863281,326.739990234375,324.6000061035156,2532700.0,317.76483154296875,-0.0092482059930461
